query_id,answer
FXT1SQ1DiPMfoFvb,473d503c7f95daab 975abc8f05999266 ce883217aa1c1e19 5ce7a1dd0bdc58ad b40da2bc3a7d0611 0c07dcb8fef3e9ce 1c12925aa0b4495e 8d61a8c0561d7c9e a89c66bad4652c6d 85e41c8c97c42bbf af16015ad4359aba 35edb6893fde7fcb f145653736082312 4c1b79bb3a06d279 ef09a5c8298e3364 9f80c757115f3814 22d0e178d78786a1 85c70d391c53b1ba 775a5536affd91e9 21ed879302862d0a 787626f75df1556e 5d7cc08170a09245 9f19797daf30344e ca081feae51559c0 97a7282bbb31e4ac 21ef166e7a16665f c7e8558035a0d377 1830d1c2435d3608 d3115c1936721ce1 091d3ba519cae4c4 fd73d0e116d1fca1 ace36f7a35ac4827 db637b946d3ba63c 24323dc9b07c319c db5f1dfc32849977 d160864e1859c9c7 bcb5b0ba1956b342 d97e6731575fcb3d 78c812fe504344d1 feaa8ca5815f024a c3e38c140e7d323c 99dbdfb084c915cd ae42ad26b63e5115 a3bfdcb5cacc723d b26d9d9d3bde0a0c 0924f08c05d892e9 980a900a574ea978 8753536822cafce5 b20a39264804d1ba 373aaba046f8da1b
9DIDzJnvKXzWBr0K,0bd9862b6a514d00 2c86ccffe5f88eb0 262a6c2af47b7ad0 41150284dc078fb5 d240778534e8c179 c157d49e541a5264 7ae346521af07db0 fae53ac6362413d9 b68c28b26e0956bc 6cc730b37a31ccd0 f2225cae467d3e01 c3a93c832a60fcfe b44f333db1d5ee9b 42d78d62d5f5f410 3c65522e3562b74c 7f644c1d0f813101 f5ab2acb84a0aea7 c0136553330d6c97 a4935649fc231482 b0c40701b2c9cb33 348eb72c806e2297 960a770d066b3c68 0d8f22ecf4564689 bd4a3f5aa8537817 2c16e1e97ab74732 d1eed631c1f0cde2 58036f0d6ccf0cce a0bc309f7cb41458 5ddd5d76b63e68cd f7e6e3e3cba85511 00640bc49f6f5ab6 988a2252e372bbaa a7fff76ee2d558f7 7d36d3a5f63e31a8 eb4712dfe7d8630a 11984ede92082b70 8a09a989af77a6a1 0b8b1d0a9b493408 42a06a417759a619 ab6789785280fc23 55d7c29bfbf6fa41 40a8faad0209e58f cb6e726f6eafea16 5c194efef51f3751 b8d3abb35d78f244 2d308ae6e5669a1c da0635c065cd2190 e70f4fda9dea950f f13e2cc065bf15cc 31d7fa5035ecf977
XoRUcfOtglL8Jw8q,49381ef1551e759f 7885fafcfe7f9d95 8a75d57fbcbc74e5 26bcdb2ceb3cb091 c7bbd1765fe63313 4d2a957a4f4fa3d7 6dcb1eaa743502fb 6ac873b4bb5febc6 2b680326127fc32f e0afd6ddc27973c7 3a5084e37a137e43 56625edf22afe09d 6f1808e455eae978 302d7d086bf7da7e 6861d80aa6574a7b 361978dc9b38458a e2161ef6ef035f79 94ebfb92c671a6af 8ff9ba6f10a63467 6a1353494fcb9b7b f53defb856d3272c fd5b7b3d36996c49 1269e7b23c6ea93a bad28c0a7e0bedaa f0079e58f2b7f8e5 34f3332f933dbd04 f68d92b41d0e5c18 1f1da2cbf9f48062 d1000c1c131e559c 368bb9911371fb9b b29314484914fd48 fddf28f8919f388a ddefcdd40a7a30c0 83730630d3049dd3 d09c952dd9ee6934 ac1b182e8d3ab264 35855cc92ea2f87d 59371347c459da19 8757f962eaec6516 4cd525d3f3a7d82b 912e01fd86404c54 ea13a1d1b199c419 fe957ad54b87c30f fa1c793f114778ec 6b8ee00049c793cb e698f0e510c555aa d40fe1826ccbc4b8 f52e39ce43a99bd4 c39b06a55efbc2d3 8c0c8ebd0c6484ef
qhK8HFQAdziM4TUE,6f9dde97c99b5be5 2075be536d03890a fe0759f187b21104 370e158e8f097832 3f6c95a22a9eb7c8 0a0b908d2aaded24 1d4d06ac03418952 133781574290762d 1880e8c948ba6a1c 0cad005cbd348e26 16bf724911d642a8 d7b16c42c3714470 7f44b52c99f5dd06 4faae570350e528c c6ae46f6063cf423 4d3260e58d6b658e bb8f4aa71682e308 17c6bcedaecdc8e4 0869fcd5f69f05ad a6c4b16083917362 af881026aa3a18b3 8760741d579994a8 fb752594315a3cc4 bfcf112bc8a56beb dedb8bdec5ce9170 4b67194e5ae8d9e4 6f051f08242c59a1 3d7a8e68541a317b a56ec5f422b820b8 568d21b89aebfb2a 373b723f4d1b905b f67a7a3f446ca2e0 17d7defaec443d2c 9529dbbd5ad87686 642c04e888896b12 4db21f8ffb806006 9d7209c9bf60dfc7 9775ec28622c932e 67ce33260cf59493 9a16910a5dba82dc b7a04c80d703428a 9cbe12c2f0acd34f 36f2e17dc18398d4 0ae123e52407c78b 6ed9936b53e80104 baa2bd38e8c1795f be39c4e3f28233ab 6f870a99356e2483 cfb67c33edcefe6b 102dc8fe1026884a
zpz8Y8mIKnovl0rz,5eb0b653b651f2ad 7e6574a37e091be7 9304b3610b64fdfe 6b493e249834aa5f c86fda71f7349258 668b150d283e395c 1332f7c8c06d9cdb 7aa7215d86eee724 9d6113499907ec18 41dd86265d2442ee b4ed24826ea454b4 bcf3a4053c796ee8 1fcbbfcbe9c48c1e ac0b80b64b599176 4c1b68d3fc04be82 15b11d6942fc9bb3 6357e45e34ae31e5 981dc8f62e49c83d 6f5fcab26cc134fc c8c8ff851b5a3f6f f417114c8ea33ea9 d91c13fa503b506e 89934f13c7e0814d 38aa7dacb336447c 352d28730d21f86b d6d6b9e22ad0f523 b304fd3e598af14c 795f16d82420322a ecb5005658ecfafc c41f501ccb338a81 40e9dba5e301e3d4 eb94f20a198c9d4a 121dbc5beaf347d2 8ffe6020d2d34306 36dcfeae1fc3eff8 8749880821c56cb1 837ae6cdc516f556 d3e998526633550a 8f729b2e0cf1d095 4ebcbb001ae68318 65e05fe151b594b9 68e9e421e094d922 790aa7e9e369e434 277733b3240dd872 b5fc67e5f51a526a 681041c0738d0479 833d79b46d0c34fb d0331456707ab075 fd73ead245b0d8e8 90a7362b75ee037b
SF1zhQDEG2zg3jUF,c164ffea1a7243ad bfed0df9b9753098 dd9655a3083e8833 a307dbed96e69bee d29271cdb0b3d8c0 fcfd8f8e05813907 867400c697aa1d49 671b4c6698a05b6e 896259ea57b2b469 7df1ef03a3f26233 c1ebf14de19e0d65 c18c7dbd2e89a6dc 9a2fc0caffb5912f 4db9dc1645080a65 65bf25f48cc8f3a4 6b9ddbbac5046d09 36c84cf0acec3430 1e424c3cc1a05c27 0cef7c3971657500 8fa81e5b592b11d7 819ad8c22b4043e4 373c4f705dc4d04d 194052dcf9d5a00b d7b6ffbf84e47787 4bddfcab2c93b3e8 273aa36e79207025 1ae5033dde1c95b8 b5f057fa1df9904e bc581fca004c32a9 e1c2cba225afb4a7 5e5c35da2292578a ae03daf369fa02b9 4af3dd05ca8229d5 71628bf910c24331 3f29b9ba0fcb9813 d0e7766eb27d23c3 e0ceea01d5ba9d0e b09b99773ca439ca 6d025995f02e8246 bb8f754e40363092 2d028f21b732e503 248b8551720c6808 fe5fffeb06b4250d 858f2e5ae9dcae0a c9290cbe2f586bae a2c164133d4b8058 51d72608e3536bcb c1057888d7cecf81 ec01d4124441be77 74105717fb47d7e4
T3sxqyRNmngP09eA,1b535ed374b9d110 7bbb273f1f6c9ee5 cf45029495d9b434 ff1ec47ed54a5869 16f9018419f9eeac fe83587245bc2223 66db92903c9beebf ba9dc82823047379 fe5890aa12588031 fc583e0bc31eca67 4c5f5966602eee77 1308a3d8e1b6a8fe 97514d7455bcbee1 e196417c97976168 b0d6834e3ffa5c5c 41c5474be5a42aac 166c64ecdb7aad74 5fd8d9664fa71881 7d9cad79c30b20fe 28134d7020c7d124 d439b805f0a9bc38 a4a4ad7902f25ff3 e253268573070146 b92e0c07e1fb3198 0396e6918760be5a 9b107a7e0a0f9e57 c20103da502b0ea9 51c38e55164b0c78 516f72bb780e8db2 7aa2fed67a453a70 bc8c8c517e6ed837 e08f4ce94c268cef e8ecae7af774e304 0e92be958cd46490 fd7ca2fbf077d986 9317781abf7a1955 ccf680eccf1855c6 2486378e961ea7c9 fcaba64dea99e506 ead7b67ebdbac9bd a5a4cc92539010dc f07352e65fe6b30c bacd0e1d2635a6a4 603aa79e98608f0d d9d33f6536a0c589 0cc69eb4c79fd876 fceae9842b78918d 4b2f6e6c270d228f 739b9d2d0c7ef2e3 c8111e0e2a024600
Noh1IBaATyzfAY1W,468a23c8334bb8eb b9dd3aba51ebef13 f892cdd511edcbdd 5beb12cbd7f088ac 84431eba28bfb555 f1c90b98d5fdbc0a 513a48ea8d701db5 5f567a5fb2644b52 303164de80d1b4c8 b56c04224aad0bbf 1c313e644a31e892 d1555faeb6baf5fc f69136c9e3cd7cd3 4852a2e115a7d298 e8ef72a7b5e4909a 5eab0566eee5bfa5 edab9e210c9182f7 e8d217917dfabee4 8fa3d6ee02d8e860 3e5212dee27ad8c4 ec387356fcbaac89 2122196bf16ba6d0 b9dafcc437acad7f e45423a5317df50b 73ec81610b1e1515 241e44cd8960b210 1e5644c221be6e6c a3709a5bdada0348 fd099573fe2d2adc db38347efe2f2d60 32fe3b6ea92f11f0 946f4dfcbb3e7342 d3273c6b33ed2621 e30192db04192aec 49d21bf24e837eaf 2d1da9e1a481836f 22cd6800147e4b62 385d7a781d5838e6 cd145b61ee23a91b 123481a61cccd8b3 51fcf487dd106a3b ea18472a43dd2b34 1bb6931d6db1c470 d63d5a131e6a4952 31a2a5fd8171b185 97ae490f266730f8 00025f63e0d99bba ab4961f0f7b97c23 0cdb740845dfb920 b8d1dad22931efb5
i6mUjFOstuftfSk8,fa25d857ebb58ee3 e9a46b69668eb313 28c66eb9c298e06a c5b7a4149a463bd0 8b55cb9cebc6d268 037eff790bed1d2e ae63015a4cc94583 b9fa510f2f058277 4eaca9440da6c625 21be6a03e9133ea6 46f77981726b869c 1be898224b30cf34 dee928e6084271df 5ae7d2d25f0c0b2f 4a2268b9fb19a3d5 919b50f737b23783 734af59db0484aed ebfd69fd07043bfa 0803d075946487ac 5bd027ecd99bd792 80332cd45995a27f bd38144ca2052799 054fa4ca09d02cb8 57342c9d28b59f3a 9730304675249e1a a9c28f793512a94b 6b8e0b039e02825b 968f5bc9a7b55461 67ece39c17bbf092 15e6b1712ac559dd c07bb1a2176a19e3 a4527585c0962f03 3726fd5591a1473e 36d166b47de8f1a7 90521d8152a351cd 9783d8714b31bf14 814f4bd387d852a4 d554ec0e7d051d3d 07cf8b59173f1804 f1092f2c9415ee1e d5fc012be64cb387 157c1a817a234e41 e7513756df326b3e bb86b757764e4c72 eda8e1afd8ef96f3 00adeb307a03cc0f a9ef79fc1be338c4 4015caba5bae7629 7a3a8c24cef98f15 0659cf37ead02fdc
yCtl8W3ZWYRyRfAC,3ca12c2318dd5825 81cdb4e96fc50287 4a1f67f0d1068de5 245d2d24f805d4fd 60eb173dcb24ae5e 8c38fa69461bfe38 4fc7190ce24e8197 b80b5cdc5096466f c794658a0f8b12f4 f1cdbd7e4beaa617 8a4813518d1d9206 050b3dccb0af5bdb 3167ed74d390653f dcd4817302518a57 7da3b2d515223bd7 0a98c99348a3e44e 972adabc0afef9b2 09e89541fd68d3af 5316712dc35864dd 87923942233e98a7 6f8f552679d1f87c 976c088595340a8b f3d59f2c34b92342 b25302277a388bbf 111273e36a3a438e 8e78e94728c322dc 62969b9dcc62cfef 09caddababf40978 75ff92040fefb7de 730493b3f1bfb22a ab5a387dcf99823e 8807146e351d51b5 72b619c8e3e6d74d b3867737335c3c02 6ae854d42c5b235f df469c8e67e74da7 5d1e9411e565cbc5 4a3c48aef4ca619d 29d77f6ee9886b6f 80ebc67ed2aadd01 f84d19bb35f3d44c 6e7e9385b9587762 8fae5c9ab0ad9b34 7c3c16b783c1f1f5 b6dbaf928d958970 7563b9958ccb627b 5db03ea60979e0f5 710de36e950dbf95 12bb4512f9fda1ab 8e7f5623e2aef921
eLypTSoIY0DA8Vzp,a37e778eba3076ee f8e7101d874df8fd eac97fa2e95a92f0 3afb91383071ad2e 2e1adbbbcefa4df4 130cd2696c86615b 883f7fd0dd9a1c58 8dfcdd9249382abf aac4d55ae79291e2 a1dd709a9fec4ec4 dddb410a552abf60 2602a28983b7bf20 67c3e0103464224f 5170ea905c8a3fd8 99d6a383507cd6a7 3c2950baae5e77bd 1b6211b51c225929 b673786188b5e438 3202a6d4fa8fa02c deb8a4f6ad2667c6 9fa9cb9276fdbecf 7782bb13d140fe9f e1d9ebb146ec3cd8 4848432a021f321c 131c2cbb2323b8e2 10abfe4e9297d853 bd030cd76d9bb85c 83309570c801a1a9 2beae5f0c34cfe49 255adfcf318d7b82 d92045c279f823b3 c328e85ee06a9cf4 9e4805a7e99a56fe f04cedd8f8da32d6 aac7f602b292d452 7dd6390c0c58124b f4101c5982f5da1c 04860a15069ddff8 6fb8b175b8ed8eaa e5e3b0cdcdd97b38 6769fd469ae97309 259f33765271b5ef c0860ea81ad7a89b b853b5553fff02fd 183aec6b7a8dcc21 52563ba9d3f5f3fc f2e4687b228dbf22 c8b0b8ab153412e1 0bc39e8fa3c54c21 d7578b7590efd91f
XBrInbSDudej87WP,e1b81a193640ef2c 9fef533cfa5910e6 d1ef38861037de12 b8d97579b6b22336 b428822cc70eb432 60d7d494891b5ae5 d7f6e59c69b653c0 be456ea2e5fbf0a4 fca02f16384cd348 7f7a81e39786c799 80b5f7f3c45eda9f 74000bd1680980e3 5152f88bae0a4c39 ccd14264b85fa587 61978e0d88979334 bbbac504c36ea953 3850f193423beb53 6d978fe4ece087ea a0c8835674657aa1 03a82e8d242d2b3a 36efa9e8d2271aa8 6d57665eb900d257 6906f62288b4ceda ab579882805a6fb2 afedee416c719394 f0c5023fad86cc18 6d4140efcdb16ad5 bdb70f4e30a22be6 6eb7a10b977f823e adb439ef9330597a c5488fdcea1cf214 df5b2743b09f59e0 bb3926454d1d0de4 2f302e1de4005d53 e16449807804a75f f7f700821d20fac4 3a448397c30a9e4b c5a2565cc8f27293 0b5ead8a12a78933 3f1f5eaa8081ddb3 8b2c60c3c75d7c5e f6d81fdc5e39cb68 f5af792e164c3e39 f3b8ed5fb15345b4 666d935c09130748 5d9f8d865a11b0d7 9dd70e5ade23d497 4e6bc699d9ae7131 ddfd8ab51d6aad73 5134d9448dbded00
HmT4YuGGvmUcWdN7,38869c2b5a899e1d 7bc567381c6f160c 5ef3f512a489b10c 8a08aecfd29ae141 54b1dfb3a6d8b11f 0c68c40ce238a6a6 6be79f396dec6552 8b2458641b0392a8 f00e3610a39042f4 af67cef23e1b774f 185b37912f54d625 a9b07c95debbce4b 36de19b3ca613bd3 eb1635540ec2de95 88d19b0396ce93a0 7f158f2d8a3135bd 521b18461b8e5370 27dad522a7581e5c 9b39951a408891e0 619e2174574230e3 7f91ba6c311d292f 86fe940d184f120a 3ea6ec6891548385 5de36276595058eb 06560cafe4b51b67 6b0641f4cc1e7106 07c7fd0bcd0830ed 7bdfd0a6552b3e12 b56d9b3ed76d4266 9ddfb89d489ea0f2 ba3dbe36f8172464 405a63f84ec9b882 e95527e2c1450f56 de5fe73e17f5f766 3912aecf5d26e93a a26f6d71490f0636 c5bac882d3c248be 9ba685e90f9fa9e6 907fdfdfabd56448 8db2ba95434a0948 a4838314ae9a2544 8e0c17bbe8b8eb07 d170166530b4a84b b4f181aa17c3afdd 1490f11e8f49e3d2 249e9d823b3d73c3 050fd87f564e9c68 03184318a5f6019e cec037799d549a31 d66a56ad194a3987
pDggTg7u7ZpxgVhM,aec0d4d8a2651f99 90da515fe65a48cb e356aa93b4e37768 0b765fad4fbe5f67 895a2871f9d4db28 262bdb97b2fb8eb2 0c9560af89f74b55 d3b37037a9a3ba71 3addb16a14a85ce6 0f2a50c0041e3baa de89d053f4dd5e21 b9c18e929c12bf58 6e00c950ce536326 eef514eb15b8ac33 adde122a087c898a 3cbcbd9382806491 c9b612345a619611 08b926a2b03209cc 8957a52ac49e6bf0 e222aba428adf5f0 3db4a8d56e318f1b 6163a680d20a61be f768e811f2611e5b cd47da871b83b163 cd96117e5e7098fc ff4f9224e10c0079 ce5b21fc892ac316 6a9d0378648b5de4 394252dc0535361f 43a2c6a24327285f 1521cf0da4984398 0c489ce49f16408d 5231d726b868ba93 7cbf973b162bb7bb a20a1f02a9ce9076 cad5904d690ea6f6 8cbc11f66deffa89 de6e687a759ea7bc 8fc233977634207e 84bb3a2f2177bb8f 9b3ad6b1b7e782ef c26101c55d2eb1cc fb57ef3fb3fc27b9 53bb9d94875e6e75 6d9f4c36d6e55276 86c12d3006ad1c0f b1d0a4f864986edf a885dc628f91ac8e b8f901c027245b00 5d49d636447b0c3e
mER4NMuCUOZawFsU,a5b37434385fdc70 066ac9cfaad13f1e 56e26f448e62b4ae 8415ff7474cc2f68 14dad50b7da9d6c6 f291c3dba1936526 4512b720d55c291c e63bebf988e37981 7ffb14dfdfaf1f39 44fc6239f571f415 3621f182033e58cc cb83b71ef62a002a 306695027216416e b5da15fd79c34617 5d96495be2c5597f 53636bb6ba03d8ba 070d06c800557ec3 cf73762726187a76 2e3bdd8afd5a046b 52d9f437fca2cee3 f4cfa45c617566fb ffcf7a821ada0588 3c7cb9d0f68dded7 8e46b5022c111ea0 9f517effb51381ba c10e4273f96d14c1 3775d079638e6bd3 485c8d218185c0ac 5481080fef2bc596 f607aeb47e860103 297962deb6e32b5e d7b002c21a1654f8 61d3d9dd4755d415 621243f9d3a75824 414d2b4c1cff78a0 c7e4063850a01bf2 69615b292eb9300a f1a944f9b50b1a3d ee0da70f6b00d638 7b202625e8bf4708 ed2ffb73e701749f afab397b5e5894f1 109c16ee122e4b69 b19b5ee79468227e 57ca8d48fd448708 16e58798811e75a3 08e5968ada53699e e955088597dfa715 4a84acec730b3979 ebc7a5bac282fa81
0jIjGkWFVjG4hvyU,a551a30806850711 5081d2ff240750e8 0677651116c6c6b2 9ae371c0234ba34a d3930e81553ca042 99ec9425ef0bd2ae 0aa83c2e590081f0 fd10ecadd1695781 8ab5f1869d442b0d 3d843adbf372493b 86f6aa69a0c950ee a72f8c7a9e5fdce7 f032fa7aaca69d97 6aa016d3a41a589b b4ba76b1b677b23f 29041d4d80f885e0 1c1cbd1adeb09efd a52911391ecfbd8f 4698011c6f969a29 651867bd8bebc2d2 57de824119f1e0ff f313f87df26ad2cf a67c09232bea2f7a 39ae539dabd4be5f ee2ded86cab596c0 a15b79c5c84c0b5d ee39857aadb0048a 1cd60bae5892bec6 b1dc22ca4a1c791b ae85c79d5c572c51 d6b22a934eb9273f 6060efff86453e24 2f1859acf827b1b5 9e6f4e5bbf1481f2 33d37676448823fa cd0f043e1ce73127 eedb6486b481975a 5f970451b89bf1e7 e0969c40b4d26fac fa99508f9c6fa3d2 4f756669b36279d5 8627f54d2b888576 9abf2eed44759a5f 77a7bd15c87b527a 1b58fed838a61cb7 7e5817cd367ad75e 77eefe14a37ced5a 1e3b68b382b41493 5e0d507253c89fc9 21669e8d2b76f338
ZdzO4VPi5jMuvAfu,b5e911335fbd6017 6504a32b976c0302 9fc6f542ac737400 4b03faa513515e8d 70fa422634fcb625 962cbaaebb93fc9b 2e4acbe742978e05 c84a6155109e0211 6ac9495e468eeb08 f4c7a4ea4aa48ada d952e3b4e2b87be2 842cc93a4675e0d3 bafb8ae126b4f260 cc9269b57f5b66dc e7dcee344ff7bc47 1be2472b2ddd97d5 57e3db51396c5f1e 762448b57721c0c5 aaf2b56b74037318 12e2a30a8edb74ea d9165421b1181f2e 5bfd10ec6b71e09e b2cfbede2ccfa19a a5bb599344c87116 c84ef237a19c56d5 aae0dcdb80f2a4a5 a47376424910a5d1 6fd71d580e5d326f 98ce9734a92ba542 0accf4f02bccba99 1b8257f9fe422cd6 89963cae066720f0 fe97c3857c3434ea eb08a2ed82d17cfc 4ef63aeb3df8643e 21d7aa961ab8dabe 0995b6646ebe42cb 6de50952235b46f1 84612207e14ef34b 032a2bdb944b0b01 a267ef09506931f5 ce3c3ae3636d2c4f 949cfc4396a42549 5735da1839f51d34 b5afcc682ee3d807 2dca1f763facc7db 8556f616e721911f dd264eabe8ce05eb 322ef75be380bcf6 29e93a5b0bf9c2b5
FM9zTUpHwz8P9bkv,d9e98ad9d8f6aecf 2ab7409061abf872 cb01a3c47688ca03 cca84a9865da5cc7 4c1228b07923a553 fe856dd45fe0325f 489fe8c2d3d665dd 846dddb42965c77a 548b5f33f64ea780 13e3737c917da017 b42bfbbcc96f33df 2ddd787db865f553 7e2aa3a9305f313f 14d4a63e1df14b60 6d8700f75b7536f4 2443a22bb57f542f e71848fbc47c6ee2 f7cd5caa209b63ee 4b4b894165e70baa 5f388624d8e1fa19 783e74843166b1b3 8dfecb4ad5452214 d2ac386d155418de 2836d6391c846840 476fd36e03fd6e93 593c6f5069e85eec 1a53a315fe99e624 32a8e357e0bf7d7c fc53331ba9eabbe8 02def0ebf6930361 5a8b6079a4f13a77 f03b74fd6ffa12e0 7e3869b9ec7aae28 5d6d8fa8865c2ca2 105fa4d1aa4c3235 737534ff61173291 0b1a4b3fedac2113 2926d1766c73776c 498e3763dc39eff4 e9f70f07bbbe6179 0241b76e02467c4e 1467a4bacda48f0f 0bb0eda8477e7ab9 2dc2bbf7f97b8e34 4d0578abb3c7a8db e48493faf6cea91d 7d2518bd79c5b4e6 6f7722e16131ec5f 9612448f61cf5b1b 424c1d1f98b1c20f
1MqJXe0nH4uCwN3E,28489e4591aa8c89 83bc3fe6dd2c462f d7d4ff55cfaf0eff 645637f12acf2c37 0e7240c0e6ba6661 fe8450cf897c1789 238c68f22866e920 2d514d802fcba072 46c4ffbdb50c174a c531cdf076317aa0 14fd6dfbef3f07e1 1049a23dfa35aef6 f6ba93470c6d2236 9a1c956c014fc6dc 26bcc3d552b4a483 fd821ad8e1e80dd0 b0afe8ad5d4a1a9c 709230e584d6fd7f 1b7a29bd3e2465a8 a6ecd0cf3ddf76fc f654e60dd0a22b96 3fa5f5dc538ed191 8683b1a108e47d51 95ccebe0be342216 7c39d5d97e6a1777 2365f461386888af 6d683fde366e2906 ba11d65a3265621c 8a58d7ecf88ee09b 5c235e10320046f5 1c75c3aba5be2004 743d0777bf12c30d 3c5f4c977fdd1215 56947c0a77f4a71e f84abd7b12b83cf3 06fb86e77759c440 e9e3029c723a1904 e3b06cf84b595791 4a67a932baf7f8ee e9123e04855357f2 5254cfeab6aaf2f4 6543b2bf8b961ac5 a72ec374d691eea0 eeec13305c149713 9256436f1b0ccec9 4baab59386b7729d bb4e5cd89d7443b7 efc52a49ee09a5e8 58123c5489776d3e db28f276ea16e05e
BxcqtOFtBHDiX3Sq,364fdba25bc9b84e 13d37987145cc11a c88d1f1a5f8b6198 b5de1ea92113b2dd 77211cc11d96b034 5002d295ef107cb4 8aa8b82c86be0619 abcdc73ff5abd860 28fa1fede34cd692 bea6853aaf25aa9f 6eb26594d4cc17e4 e0a1653295b8f3e0 0b6a5ad5e868728f 1c4a6d90f7c3dfee f1c55be8d45cca98 16be58f4ef425bac d1d92f419ee94548 d224112d8659e7a9 39ff50ff55e9f54b 0b879b949e539f57 7d32d97e841a764f 78ea36b003eff507 8a10adaee0b7d22a 06208750d69637fc eaee42bcd73e306e 657826114d99a5ec 4a220eda1dace957 a4964de59b70a754 d733e9b79478026c 7b67546066aef975 9dc342290c863ce6 73da091c293def0e 616cdf70888d3c63 494307251a598b59 b9884f3a73bfb9f9 618b08a4f0a6e2fc 20df01ba31dd45a6 3ba2709cf2e13e91 ed2daedef5882b93 0fbc7df3a501234a a0397db37ce4324f ec5e3452205280d6 21d3317d6e78695f 6c22134736d8b862 be34ef99a90cef69 fa01089d822288f2 1f7d417fd9018472 3b48b923ef9d001c 3a7f00839a71742c 6ffd66675a0a863c
8cVIYyVzOmEmKPFE,9464b98eb570523b 4a4d42aa6727ddb3 fb424fecc0051c9b a102926c20541ff2 d8b891ea6cdd7a78 8a5fb0c4a955fba7 c11dbfacf8f04cd0 b56081b98b8c5d3e a821e5b98d607e22 9161cfd10b9607ca 03e7577b8bd02317 c129da19ec8ba5a3 c1468ac81868c804 b360f17745bf70bb f2347686eb9cf33f 44693b4af5e20d37 652be297df0561c7 0a54c53b1058abcc 5b50efa02d25a2ba 9582e411588cf98b 8807ae3153dea606 e7317269398a3f35 22ae629fa6dae4ee 88710a59c7dc7c3a 5419d8ceec67c4d8 cbab15b2ee2e9048 e7d47e5490e3383c f2005751f808078f d9ba0b10d8355d1f b7b19a621a560909 5d9d1f686c21295e 612879a7172c7294 5b4227d7c9ee2d33 c06deaf1055ee541 062216c3e0a3bd5b 357f9a1072db64e4 fa5998c0940fabfc 0931294bdc533221 a82044369bfe4c87 796c276a47802757 4bcf22057ddf9f61 bfa31cb39853f54b 1fcf51c3e634d170 16b46b588710e2db f3bb233fa9e80cab aeb33f2fbf64d582 bf31095d3e298ab2 ea3bf2966fc47cfb 992e1e2a904df55b 20dce1696befd963
pDgLvPwYzmVNBReJ,69f1d14bbc604d56 ec9a512a6523199f b7027e3d93c289a1 150a6f38cb4601fe ef3beae7f56bf54e a40e39508a1366d2 a68709347c12769c 40f619e89fa6f0d6 ddb15fb3c7c282a5 ce3f4e34f3f6ff19 f625a80a1f3414ba 3a1ec267c1619d8c 2163c48c6853d87c 7a3617167067de70 b9408decb49bae9a 00d472db2fc247b6 84ec640a95396703 3a56165d7d3bad68 6610507c88809cd8 3a5e067d2614b741 10d854514933533a e2e3550416dde4a9 ae76cddf86ed9f31 c543f82e35d3e96e 9fcd05806dc84652 1e764798bdefea61 7c2af6415533bbf4 da18580f9013b661 2540bad8941c7310 38bb25962ed00fbc e6dee6ce6fe0358c 0e61ccf1c798e0c6 3dab91d1646ec769 261c1cb42213a3f6 878c09ee31e5323e ecba9d15e2062c81 d7099c72cd2981c0 ef16a2941de8fa45 6c92998161a37cf0 744fe44dec4811bb 193058e6e3daa3fb 49d4977558cefc5f bfde9edaebb11cd1 84c19d7259bb3174 93164231a2101f12 2340233c83327e4d d02f33799f0974d0 8dc9f99056365436 0f0443215c107c60 544fac48d188feb3
LYlZcER1Ie1WNQhI,893292bca76dda07 c7e0093aa2306f81 56725bb1e239755e 0d27352a9e908acd ddec2bd4e71ca1ee e9e5f7d6c5244b80 26b0f8815b6c796f ec2158ca141f026a 27f0f62aaf698ce4 48a41f33c0d2497e 5d84bd4447a269bd f883600d277da978 66d9fb428e84db35 b2779bb6ff6d18ce 4d120a8e05e77552 1b512bcdf5db745e 5905eef60f16acbf 75e16faa1e50a698 ce85b43494084db1 30ad58af208b48ae f22111a40f18adf7 ba8998ddd978e2c1 d8ce26c434f8076f c1115841b50260d3 64fa975246d41dc0 37446c84e070e424 e61c40ef3df25b05 4e659ed90ebe283d ee3ac67da19d005c 50beef0237636d4a 6b79cd27d768aa8e e32e786d9bb61d1b 9cbda429251f7962 7d7db60452d2f5bf 8f489694d2882ec9 1a592a5d120f8b0f 07b509dea59e2bf4 75bbabee7a598582 730bd5a703310ea2 7db02c8fbc57d1de c27c48b341a9d951 8cbc01f1ea3f73ad 10a3629b22b17915 c0a8793223464622 3d57ab3f6c15347e 14ae97b78d40681f 959f10bf75e42dbb 9af577e7a51ff161 dac8e492e50b337e 3ff8a9f64690ec7e
